frameId,image_path,xte,steering,throttle
887,887_cam-image_array_.jpg,-0.54038817,1.0,0.3
888,888_cam-image_array_.jpg,-0.54038817,1.0,0.3
889,889_cam-image_array_.jpg,-0.6207371,1.0,0.3
890,890_cam-image_array_.jpg,-0.6207371,1.0,0.3
891,891_cam-image_array_.jpg,-0.6008483,0.3147575227837810,0.3
892,892_cam-image_array_.jpg,-0.6008483,0.3147575227837810,0.3
893,893_cam-image_array_.jpg,-0.47060418,0.0257998516685084,0.3
894,894_cam-image_array_.jpg,-0.47060418,0.0257998516685084,0.3
895,895_cam-image_array_.jpg,-0.23385604,0.017543918208072,0.3
896,896_cam-image_array_.jpg,-0.23385604,0.8513931977121450,0.3
897,897_cam-image_array_.jpg,-0.1242118,0.8513931977121450,0.3
898,898_cam-image_array_.jpg,-0.1242118,1.0,0.3
899,899_cam-image_array_.jpg,-0.57154316,1.0,0.3
900,900_cam-image_array_.jpg,-0.57154316,1.0,0.3
901,901_cam-image_array_.jpg,-0.62541354,1.0,0.3
902,902_cam-image_array_.jpg,-0.62541354,1.0,0.3
903,903_cam-image_array_.jpg,-0.76905763,1.0,0.3
904,904_cam-image_array_.jpg,-0.76905763,1.0,0.3
905,905_cam-image_array_.jpg,-0.71463495,1.0,0.3
906,906_cam-image_array_.jpg,-0.71463495,1.0,0.3
907,907_cam-image_array_.jpg,-0.71814317,1.0,0.3
908,908_cam-image_array_.jpg,-0.71814317,1.0,0.3
909,909_cam-image_array_.jpg,-0.49148804,1.0,0.3
910,910_cam-image_array_.jpg,-0.49148804,1.0,0.3
911,911_cam-image_array_.jpg,-0.49148804,1.0,0.3
912,912_cam-image_array_.jpg,-0.20952193,1.0,0.3
913,913_cam-image_array_.jpg,-0.20952193,1.0,0.3
914,914_cam-image_array_.jpg,-0.047852635,1.0,0.3
915,915_cam-image_array_.jpg,-0.047852635,0.9917440665395640,0.3
916,916_cam-image_array_.jpg,0.012126088,0.9917440665395640,0.3
917,917_cam-image_array_.jpg,0.012126088,0.5459236596760000,0.3
918,918_cam-image_array_.jpg,0.14704102,0.5459236596760000,0.3
919,919_cam-image_array_.jpg,0.14704102,0.1909185208772360,0.3
920,920_cam-image_array_.jpg,0.2925041,0.1909185208772360,0.3
921,921_cam-image_array_.jpg,0.2925041,0.2734778554816000,0.3
922,922_cam-image_array_.jpg,0.5483856,0.2734778554816000,0.3
923,923_cam-image_array_.jpg,0.5483856,0.9009287984747640,0.3
924,924_cam-image_array_.jpg,0.64931524,0.9009287984747640,0.3
925,925_cam-image_array_.jpg,0.64931524,1.0,0.3
926,926_cam-image_array_.jpg,0.44947457,1.0,0.3
927,927_cam-image_array_.jpg,0.44947457,1.0,0.3
928,928_cam-image_array_.jpg,0.42772567,0.9009287984747640,0.3
929,929_cam-image_array_.jpg,0.42772567,0.9009287984747640,0.3
930,930_cam-image_array_.jpg,0.68586344,0.1909185208772360,0.3
931,931_cam-image_array_.jpg,0.68586344,0.1909185208772360,0.3
932,932_cam-image_array_.jpg,1.0291803,0.1001032528124360,0.3
933,933_cam-image_array_.jpg,1.0291803,0.1001032528124360,0.3
934,934_cam-image_array_.jpg,1.0017347,0.1661507204959270,0.3
935,935_cam-image_array_.jpg,1.0017347,0.1661507204959270,0.3
936,936_cam-image_array_.jpg,0.86448467,0.8018575969495270,0.3
937,937_cam-image_array_.jpg,0.86448467,0.8018575969495270,0.3
938,938_cam-image_array_.jpg,0.49774125,1.0,0.3
939,939_cam-image_array_.jpg,0.49774125,1.0,0.3
940,940_cam-image_array_.jpg,0.49774125,1.0,0.3
941,941_cam-image_array_.jpg,0.3444304,1.0,0.3
942,942_cam-image_array_.jpg,0.3444304,0.9256965988560730,0.3
943,943_cam-image_array_.jpg,0.3444304,0.9917440665395640,0.3
944,944_cam-image_array_.jpg,0.3444304,0.9917440665395640,0.3
945,945_cam-image_array_.jpg,0.36425373,1.0,0.3
946,946_cam-image_array_.jpg,0.36425373,1.0,0.3
947,947_cam-image_array_.jpg,0.5609352,0.0257998516685084,0.3
948,948_cam-image_array_.jpg,0.5609352,0.0257998516685084,0.3
949,949_cam-image_array_.jpg,0.5609352,-0.5376677262155630,0.3
950,950_cam-image_array_.jpg,0.61615455,-0.5376677262155630,0.3
951,951_cam-image_array_.jpg,0.61615455,-1.0,0.3
952,952_cam-image_array_.jpg,0.6098223,-1.0,0.3
953,953_cam-image_array_.jpg,0.6098223,-1.0,0.3
954,954_cam-image_array_.jpg,0.89643914,-1.0,0.3
955,955_cam-image_array_.jpg,0.89643914,-1.0,0.3
956,956_cam-image_array_.jpg,0.8814838,-1.0,0.3
957,957_cam-image_array_.jpg,0.8814838,-1.0,0.3
958,958_cam-image_array_.jpg,0.8814838,-1.0,0.3
959,959_cam-image_array_.jpg,0.83978665,-1.0,0.3
960,960_cam-image_array_.jpg,0.83978665,-1.0,0.3
961,961_cam-image_array_.jpg,0.6276374,-1.0,0.3
962,962_cam-image_array_.jpg,0.6276374,-1.0,0.3
963,963_cam-image_array_.jpg,0.6276374,-1.0,0.3
964,964_cam-image_array_.jpg,0.01564509,-1.0,0.3
965,965_cam-image_array_.jpg,0.01564509,-1.0,0.3
966,966_cam-image_array_.jpg,-0.11357648,-1.0,0.3
967,967_cam-image_array_.jpg,-0.11357648,-1.0,0.3
968,968_cam-image_array_.jpg,-0.3005782,-1.0,0.3
969,969_cam-image_array_.jpg,-0.3005782,-1.0,0.3
970,970_cam-image_array_.jpg,-0.7394773,-1.0,0.3
971,971_cam-image_array_.jpg,-0.7394773,-1.0,0.3
972,972_cam-image_array_.jpg,-0.7394773,-1.0,0.3
973,973_cam-image_array_.jpg,-0.89640975,-1.0,0.3
974,974_cam-image_array_.jpg,-0.89640975,-1.0,0.3
975,975_cam-image_array_.jpg,-1.0398105,-1.0,0.3
976,976_cam-image_array_.jpg,-1.0398105,-1.0,0.3
977,977_cam-image_array_.jpg,-1.1195879,-1.0,0.3
978,978_cam-image_array_.jpg,-1.1195879,-1.0,0.3
979,979_cam-image_array_.jpg,-1.0939702,-1.0,0.3
980,980_cam-image_array_.jpg,-1.0939702,-1.0,0.3
981,981_cam-image_array_.jpg,-1.1049504,-1.0,0.3
982,982_cam-image_array_.jpg,-1.1049504,-1.0,0.3
983,983_cam-image_array_.jpg,-1.1049504,-1.0,0.3
984,984_cam-image_array_.jpg,-1.1180689,-1.0,0.3
985,985_cam-image_array_.jpg,-1.1180689,0.0,0.3
986,986_cam-image_array_.jpg,-1.2213721,0.0,0.3
987,987_cam-image_array_.jpg,-1.2213721,0.0092879847476356,0.3
988,988_cam-image_array_.jpg,-1.172863,0.0092879847476356,0.3
989,989_cam-image_array_.jpg,-1.172863,0.0,0.3
990,990_cam-image_array_.jpg,-1.0612221,0.0,0.3
991,991_cam-image_array_.jpg,-1.0612217,0.0,0.3
992,992_cam-image_array_.jpg,-1.1231321,0.0,0.3
993,993_cam-image_array_.jpg,-1.1231321,0.0,0.3
994,994_cam-image_array_.jpg,-1.1231321,0.4881321254529450,0.3
995,995_cam-image_array_.jpg,-1.2183557,0.4881321254529450,0.3
996,996_cam-image_array_.jpg,-1.2183557,0.9917440665395640,0.3
997,997_cam-image_array_.jpg,-1.2068923,0.9917440665395640,0.3
998,998_cam-image_array_.jpg,-1.2191429,0.1909185208772360,0.3
999,999_cam-image_array_.jpg,-1.2191429,0.1909185208772360,0.3
1000,1000_cam-image_array_.jpg,-1.1535927,0.0340557851289448,0.3
1001,1001_cam-image_array_.jpg,-1.1535927,0.0340557851289448,0.3
1002,1002_cam-image_array_.jpg,-1.1149282,0.1909185208772360,0.3
1003,1003_cam-image_array_.jpg,-1.1149282,0.1909185208772360,0.3
1004,1004_cam-image_array_.jpg,-1.035452,1.0,0.3
1005,1005_cam-image_array_.jpg,-1.035452,1.0,0.3
1006,1006_cam-image_array_.jpg,-0.802859,1.0,0.3
1007,1007_cam-image_array_.jpg,-0.802859,1.0,0.3
1008,1008_cam-image_array_.jpg,-0.802859,1.0,0.3
1009,1009_cam-image_array_.jpg,-0.687859,1.0,0.3
1010,1010_cam-image_array_.jpg,-0.687859,1.0,0.3
1011,1011_cam-image_array_.jpg,0.14989851,1.0,0.3
1012,1012_cam-image_array_.jpg,0.14989851,1.0,0.3
1013,1013_cam-image_array_.jpg,0.5465466,1.0,0.3
1014,1014_cam-image_array_.jpg,0.5465466,1.0,0.3
1015,1015_cam-image_array_.jpg,1.0759511,1.0,0.3
1016,1016_cam-image_array_.jpg,1.0759511,1.0,0.3
1017,1017_cam-image_array_.jpg,1.3007512,1.0,0.3
1018,1018_cam-image_array_.jpg,1.3007512,1.0,0.3
1019,1019_cam-image_array_.jpg,0.63212097,1.0,0.2710495696348300
1020,1020_cam-image_array_.jpg,0.63212097,1.0,0.2710495696348300
1021,1021_cam-image_array_.jpg,0.8670677,1.0,0.2710495696348300
1022,1022_cam-image_array_.jpg,0.8670677,1.0,0.2710495696348300
1023,1023_cam-image_array_.jpg,0.865665,1.0,0.2710495696348300
1024,1024_cam-image_array_.jpg,0.865665,1.0,0.2802767893847300
1025,1025_cam-image_array_.jpg,0.13211404,1.0,0.2802767893847300
1026,1026_cam-image_array_.jpg,0.13211404,1.0,0.3
1027,1027_cam-image_array_.jpg,-0.25337228,1.0,0.3
1028,1028_cam-image_array_.jpg,-0.25337228,1.0,0.3
1029,1029_cam-image_array_.jpg,-0.15073921,1.0,0.3
1030,1030_cam-image_array_.jpg,-0.15073921,1.0,0.2802767893847300
1031,1031_cam-image_array_.jpg,-0.19281222,1.0,0.2802767893847300
1032,1032_cam-image_array_.jpg,-0.19281222,1.0,0.2802767893847300
1033,1033_cam-image_array_.jpg,-0.368375,1.0,0.2802767893847300
1034,1034_cam-image_array_.jpg,-0.368375,1.0,0.2802767893847300
1035,1035_cam-image_array_.jpg,-0.8532895,1.0,0.2802767893847300
1036,1036_cam-image_array_.jpg,-0.8532895,1.0,0.2802767893847300
1037,1037_cam-image_array_.jpg,-0.9598801,1.0,0.2802767893847300
1038,1038_cam-image_array_.jpg,-0.9598801,1.0,0.2802767893847300
1039,1039_cam-image_array_.jpg,-1.0558972,1.0,0.2802767893847300
1040,1040_cam-image_array_.jpg,-1.0558972,1.0,0.2802767893847300
1041,1041_cam-image_array_.jpg,-1.0558972,1.0,0.2802767893847300
1042,1042_cam-image_array_.jpg,-0.9986594,1.0,0.2802767893847300
1043,1043_cam-image_array_.jpg,-0.9986594,1.0,0.2802767893847300
1044,1044_cam-image_array_.jpg,-0.39014298,1.0,0.2802767893847300
1045,1045_cam-image_array_.jpg,-0.39014298,1.0,0.2802767893847300
1046,1046_cam-image_array_.jpg,0.32104334,1.0,0.2802767893847300
1047,1047_cam-image_array_.jpg,0.5216156,1.0,0.2802767893847300
1048,1048_cam-image_array_.jpg,0.5216156,1.0,0.2802767893847300
1049,1049_cam-image_array_.jpg,0.32725945,1.0,0.3
1050,1050_cam-image_array_.jpg,0.32725945,1.0,0.3
1051,1051_cam-image_array_.jpg,0.00024783774,1.0,0.3
1052,1052_cam-image_array_.jpg,0.00024783774,1.0,0.3
1053,1053_cam-image_array_.jpg,0.00024783774,1.0,0.3
1054,1054_cam-image_array_.jpg,-0.7392238,1.0,0.3
1055,1055_cam-image_array_.jpg,-0.7392238,1.0,0.3
1056,1056_cam-image_array_.jpg,-1.3762614,0.017543918208072,0.3
1057,1057_cam-image_array_.jpg,-1.3762614,0.017543918208072,0.3
1058,1058_cam-image_array_.jpg,-1.7320921,0.0,0.3
1059,1059_cam-image_array_.jpg,-1.7320921,0.0,0.3
1060,1060_cam-image_array_.jpg,-1.3320088,0.0,0.3
1061,1061_cam-image_array_.jpg,-1.3320088,0.0,0.3
1062,1062_cam-image_array_.jpg,-1.3320088,0.0,0.3
1063,1063_cam-image_array_.jpg,-1.1350362,0.0,0.3
1064,1064_cam-image_array_.jpg,-1.1350362,0.0,0.3
1065,1065_cam-image_array_.jpg,-1.1455301,0.0,0.3
1066,1066_cam-image_array_.jpg,-1.1455301,0.0,0.3
1067,1067_cam-image_array_.jpg,-1.1455301,0.0,0.3
1068,1068_cam-image_array_.jpg,-1.1330193,0.0,0.3
1069,1069_cam-image_array_.jpg,-1.1330193,0.0,0.3
1070,1070_cam-image_array_.jpg,-1.264813,0.0,0.3
1071,1071_cam-image_array_.jpg,-1.264813,0.0,0.3
1072,1072_cam-image_array_.jpg,-1.264813,0.0,0.3
1073,1073_cam-image_array_.jpg,-1.1984255,0.0,0.3
1074,1074_cam-image_array_.jpg,-1.1984255,0.0,0.3
1075,1075_cam-image_array_.jpg,-1.088961,0.0,0.3
1076,1076_cam-image_array_.jpg,-1.0469813,0.0,0.3
1077,1077_cam-image_array_.jpg,-1.0469813,1.0,0.3
1078,1078_cam-image_array_.jpg,-0.9325721,1.0,0.3
1079,1079_cam-image_array_.jpg,-0.9325721,1.0,0.3
1080,1080_cam-image_array_.jpg,-0.9325721,1.0,0.3
1081,1081_cam-image_array_.jpg,-0.7411263,1.0,0.3
1082,1082_cam-image_array_.jpg,-0.7411263,1.0,0.3
1083,1083_cam-image_array_.jpg,-0.81953007,1.0,0.3
1084,1084_cam-image_array_.jpg,-0.81953007,0.0753354524311266,0.3
1085,1085_cam-image_array_.jpg,-0.81953007,0.0753354524311266,0.3
1086,1086_cam-image_array_.jpg,-0.39667952,0.0010320512871993,0.3
1087,1087_cam-image_array_.jpg,-0.39667952,0.0010320512871993,0.3
1088,1088_cam-image_array_.jpg,0.4841351,0.0753354524311266,0.3
1089,1089_cam-image_array_.jpg,0.4841351,0.0753354524311266,0.3
1090,1090_cam-image_array_.jpg,-0.043165416,1.0,0.3
1091,1091_cam-image_array_.jpg,-0.043165416,1.0,0.3
1092,1092_cam-image_array_.jpg,-0.043165416,1.0,0.3
1093,1093_cam-image_array_.jpg,-0.49635294,1.0,0.3
1094,1094_cam-image_array_.jpg,-0.49635294,1.0,0.3
1095,1095_cam-image_array_.jpg,-0.69958127,1.0,0.3
1096,1096_cam-image_array_.jpg,-0.69958127,1.0,0.3
1097,1097_cam-image_array_.jpg,-0.69958127,1.0,0.3
1098,1098_cam-image_array_.jpg,-0.45457602,1.0,0.3
1099,1099_cam-image_array_.jpg,-0.45457602,1.0,0.3
1100,1100_cam-image_array_.jpg,-0.45457602,1.0,0.3
1101,1101_cam-image_array_.jpg,-0.61793804,1.0,0.3
1102,1102_cam-image_array_.jpg,-0.61793804,1.0,0.3
1103,1103_cam-image_array_.jpg,-0.9623131,1.0,0.3
1104,1104_cam-image_array_.jpg,-0.9623131,1.0,0.3
1105,1105_cam-image_array_.jpg,-1.0589387,1.0,0.3
1106,1106_cam-image_array_.jpg,-1.0589387,1.0,0.3
1107,1107_cam-image_array_.jpg,-1.0390879,1.0,0.3
1108,1108_cam-image_array_.jpg,-1.0390879,1.0,0.3
1109,1109_cam-image_array_.jpg,-0.92315584,1.0,0.3
1110,1110_cam-image_array_.jpg,-0.92315584,1.0,0.3
1111,1111_cam-image_array_.jpg,-1.000851,1.0,0.3
1112,1112_cam-image_array_.jpg,-1.000851,1.0,0.3
1113,1113_cam-image_array_.jpg,-1.1190332,1.0,0.3
1114,1114_cam-image_array_.jpg,-1.1190332,1.0,0.3
1115,1115_cam-image_array_.jpg,-1.1660906,1.0,0.3
1116,1116_cam-image_array_.jpg,-1.1660906,1.0,0.3
1117,1117_cam-image_array_.jpg,-1.3534987,1.0,0.3
1118,1118_cam-image_array_.jpg,-1.3534987,0.017543918208072,0.3
1119,1119_cam-image_array_.jpg,-1.2060423,0.017543918208072,0.3
1120,1120_cam-image_array_.jpg,-1.2060423,0.017543918208072,0.3
1121,1121_cam-image_array_.jpg,-1.4021475,0.017543918208072,0.3
1122,1122_cam-image_array_.jpg,-1.4021475,0.017543918208072,0.3
1123,1123_cam-image_array_.jpg,-1.4021475,0.017543918208072,0.3
1124,1124_cam-image_array_.jpg,-1.1600558,0.017543918208072,0.3
1125,1125_cam-image_array_.jpg,-1.1600558,0.017543918208072,0.3
1126,1126_cam-image_array_.jpg,-1.1153976,0.0092879847476356,0.3
1127,1127_cam-image_array_.jpg,-1.1153976,0.0092879847476356,0.3
1128,1128_cam-image_array_.jpg,-1.0329283,0.0,0.3
1129,1129_cam-image_array_.jpg,-1.0329283,0.0,0.3
1130,1130_cam-image_array_.jpg,-0.89466625,0.0,0.3
1131,1131_cam-image_array_.jpg,-0.89466625,0.0,0.3
1132,1132_cam-image_array_.jpg,-0.6416101,-1.0,0.3
1133,1133_cam-image_array_.jpg,-0.6416101,-0.8926728650143270,0.3
1134,1134_cam-image_array_.jpg,-0.085391365,-0.8926728650143270,0.3
1135,1135_cam-image_array_.jpg,-0.085391365,0.0,0.3
1136,1136_cam-image_array_.jpg,0.029292028,0.0,0.3
1137,1137_cam-image_array_.jpg,0.029292028,0.0,0.3
1138,1138_cam-image_array_.jpg,-0.16695425,0.0,0.3
1139,1139_cam-image_array_.jpg,-0.16695425,0.0,0.3
1140,1140_cam-image_array_.jpg,-0.6023181,0.0,0.3
1141,1141_cam-image_array_.jpg,-0.6023181,0.0,0.3
1142,1142_cam-image_array_.jpg,-0.14248788,0.0,0.3
1143,1143_cam-image_array_.jpg,-0.14248788,0.0,0.3
1144,1144_cam-image_array_.jpg,-0.14248788,0.0,0.3
1145,1145_cam-image_array_.jpg,0.11446788,0.0,0.3
1146,1146_cam-image_array_.jpg,0.11446788,0.0,0.3
1147,1147_cam-image_array_.jpg,0.11446788,0.0,0.3
1148,1148_cam-image_array_.jpg,0.2775965,0.0,0.3
1149,1149_cam-image_array_.jpg,0.27497107,0.0,0.3
1150,1150_cam-image_array_.jpg,0.27497107,0.0,0.3
1151,1151_cam-image_array_.jpg,0.1493053,0.0,0.3
1152,1152_cam-image_array_.jpg,0.1493053,0.0,0.3
1153,1153_cam-image_array_.jpg,0.4409648,0.0,0.3
1154,1154_cam-image_array_.jpg,0.4409648,0.0,0.3
1155,1155_cam-image_array_.jpg,0.5014933,0.0,0.3
1156,1156_cam-image_array_.jpg,0.5014933,0.0,0.3
1157,1157_cam-image_array_.jpg,0.47116032,0.0,0.3
1158,1158_cam-image_array_.jpg,0.47116032,-1.0,0.3
1159,1159_cam-image_array_.jpg,0.54240143,-1.0,0.3
1160,1160_cam-image_array_.jpg,0.54240143,0.0,0.3
1161,1161_cam-image_array_.jpg,0.65515167,0.0,0.3
1162,1162_cam-image_array_.jpg,0.65515167,0.0,0.3
1163,1163_cam-image_array_.jpg,0.75924414,0.0,0.3
1164,1164_cam-image_array_.jpg,0.75924414,0.0,0.3
1165,1165_cam-image_array_.jpg,0.75924414,0.0,0.3
1166,1166_cam-image_array_.jpg,0.70710254,-0.0010319885454679,0.3
1167,1167_cam-image_array_.jpg,0.70710254,-0.0010319885454679,0.3
1168,1168_cam-image_array_.jpg,0.75193614,0.0,0.3
1169,1169_cam-image_array_.jpg,0.75193614,0.0,0.3
1170,1170_cam-image_array_.jpg,0.60398066,0.0,0.3
1171,1171_cam-image_array_.jpg,0.60398066,0.0,0.3
1172,1172_cam-image_array_.jpg,0.60398066,0.0,0.3
1173,1173_cam-image_array_.jpg,0.5790427,0.0,0.3
1174,1174_cam-image_array_.jpg,0.5790427,0.0,0.3
1175,1175_cam-image_array_.jpg,0.61701024,0.017543918208072,0.3
1176,1176_cam-image_array_.jpg,0.61701024,0.017543918208072,0.3
1177,1177_cam-image_array_.jpg,0.6722263,0.5624355265968730,0.3
1178,1178_cam-image_array_.jpg,0.6722263,0.5624355265968730,0.3
1179,1179_cam-image_array_.jpg,0.6263397,1.0,0.3
1180,1180_cam-image_array_.jpg,0.6263397,1.0,0.3
1181,1181_cam-image_array_.jpg,0.5385793,1.0,0.3
1182,1182_cam-image_array_.jpg,0.5385793,1.0,0.3
1183,1183_cam-image_array_.jpg,0.6033585,1.0,0.3
1184,1184_cam-image_array_.jpg,0.6033585,1.0,0.3
1185,1185_cam-image_array_.jpg,0.7798771,0.2569659885607270,0.3
1186,1186_cam-image_array_.jpg,0.7798771,0.0588235855102539,0.3
1187,1187_cam-image_array_.jpg,0.7774222,0.0588235855102539,0.3
1188,1188_cam-image_array_.jpg,0.7774222,0.0670795189706902,0.3
1189,1189_cam-image_array_.jpg,0.7774222,0.0670795189706902,0.3
1190,1190_cam-image_array_.jpg,0.95711297,0.9174406653956360,0.3
1191,1191_cam-image_array_.jpg,0.95711297,0.9174406653956360,0.3
1192,1192_cam-image_array_.jpg,0.9815205,1.0,0.3
1193,1193_cam-image_array_.jpg,0.7457634,1.0,0.3
1194,1194_cam-image_array_.jpg,0.7457634,0.0257998516685084,0.3
1195,1195_cam-image_array_.jpg,0.7457634,0.0257998516685084,0.3
1196,1196_cam-image_array_.jpg,0.9157638,0.017543918208072,0.3
1197,1197_cam-image_array_.jpg,0.9157638,0.017543918208072,0.3
1198,1198_cam-image_array_.jpg,1.0024784,0.933952532316509,0.3
1199,1199_cam-image_array_.jpg,1.0024784,0.933952532316509,0.3
1200,1200_cam-image_array_.jpg,1.024418,1.0,0.3
1201,1201_cam-image_array_.jpg,1.024418,1.0,0.3
1202,1202_cam-image_array_.jpg,0.7669765,1.0,0.3
1203,1203_cam-image_array_.jpg,0.7669765,1.0,0.3
1204,1204_cam-image_array_.jpg,0.67895347,1.0,0.3
1205,1205_cam-image_array_.jpg,0.67895347,1.0,0.3
1206,1206_cam-image_array_.jpg,0.77858037,1.0,0.3
1207,1207_cam-image_array_.jpg,0.77858037,1.0,0.3
1208,1208_cam-image_array_.jpg,0.77858037,1.0,0.3
1209,1209_cam-image_array_.jpg,0.88278055,1.0,0.3
1210,1210_cam-image_array_.jpg,0.88278055,1.0,0.3
1211,1211_cam-image_array_.jpg,0.9554786,1.0,0.3
1212,1212_cam-image_array_.jpg,0.9554786,1.0,0.3
1213,1213_cam-image_array_.jpg,0.9258079,1.0,0.3
1214,1214_cam-image_array_.jpg,0.86117417,1.0,0.3
1215,1215_cam-image_array_.jpg,0.86117417,1.0,0.3
1216,1216_cam-image_array_.jpg,0.87418437,1.0,0.3
1217,1217_cam-image_array_.jpg,0.87418437,0.554179593136436,0.3
1218,1218_cam-image_array_.jpg,0.94218457,0.554179593136436,0.3
1219,1219_cam-image_array_.jpg,0.94218457,0.0,0.3
1220,1220_cam-image_array_.jpg,1.0000833,0.0,0.3
1221,1221_cam-image_array_.jpg,1.0000833,0.0,0.3
1222,1222_cam-image_array_.jpg,1.0293366,0.0257998516685084,0.3
1223,1223_cam-image_array_.jpg,1.0293366,0.0257998516685084,0.3
1224,1224_cam-image_array_.jpg,1.0199686,0.306501589323345,0.3
1225,1225_cam-image_array_.jpg,1.0199686,0.306501589323345,0.3
1226,1226_cam-image_array_.jpg,1.0199686,1.0,0.3
1227,1227_cam-image_array_.jpg,1.0332518,1.0,0.3
1228,1228_cam-image_array_.jpg,1.0332518,1.0,0.3
1229,1229_cam-image_array_.jpg,0.8420799,1.0,0.3
1230,1230_cam-image_array_.jpg,0.8420799,1.0,0.3
1231,1231_cam-image_array_.jpg,0.8709125,1.0,0.3
1232,1232_cam-image_array_.jpg,0.8709125,1.0,0.3
1233,1233_cam-image_array_.jpg,1.0330852,1.0,0.3
1234,1234_cam-image_array_.jpg,1.0330852,0.2239422547189810,0.3
1235,1235_cam-image_array_.jpg,1.048876,0.017543918208072,0.3
1236,1236_cam-image_array_.jpg,1.048876,0.017543918208072,0.3
1237,1237_cam-image_array_.jpg,0.88138604,0.7688338631077820,0.3
1238,1238_cam-image_array_.jpg,0.88138604,0.7688338631077820,0.3
1239,1239_cam-image_array_.jpg,0.88138604,1.0,0.3
1240,1240_cam-image_array_.jpg,0.88787144,1.0,0.3
1241,1241_cam-image_array_.jpg,0.88787144,1.0,0.3
1242,1242_cam-image_array_.jpg,0.73909706,1.0,0.3
1243,1243_cam-image_array_.jpg,0.73909706,1.0,0.3
1244,1244_cam-image_array_.jpg,0.70847434,1.0,0.3
1245,1245_cam-image_array_.jpg,0.70847434,1.0,0.3
1246,1246_cam-image_array_.jpg,0.9112879,1.0,0.3
1247,1247_cam-image_array_.jpg,0.9112879,1.0,0.3
1248,1248_cam-image_array_.jpg,0.9190034,1.0,0.3
1249,1249_cam-image_array_.jpg,0.9190034,1.0,0.3
1250,1250_cam-image_array_.jpg,0.83296597,1.0,0.3
1251,1251_cam-image_array_.jpg,0.83296597,0.017543918208072,0.3
1252,1252_cam-image_array_.jpg,0.8346437,0.0092879847476356,0.3
1253,1253_cam-image_array_.jpg,0.8346437,0.0092879847476356,0.3
1254,1254_cam-image_array_.jpg,0.91008073,0.0588235855102539,0.3
1255,1255_cam-image_array_.jpg,0.91008073,0.0588235855102539,0.3
1256,1256_cam-image_array_.jpg,0.9898194,0.9917440665395640,0.3
1257,1257_cam-image_array_.jpg,0.9898194,0.9917440665395640,0.3
1258,1258_cam-image_array_.jpg,0.87802976,1.0,0.3
1259,1259_cam-image_array_.jpg,0.87802976,1.0,0.3
1260,1260_cam-image_array_.jpg,0.82479656,1.0,0.3
1261,1261_cam-image_array_.jpg,0.82479656,1.0,0.3
1262,1262_cam-image_array_.jpg,0.82541203,1.0,0.3
1263,1263_cam-image_array_.jpg,0.82541203,1.0,0.3
1264,1264_cam-image_array_.jpg,0.82541203,1.0,0.3
1265,1265_cam-image_array_.jpg,0.93016976,1.0,0.3
1266,1266_cam-image_array_.jpg,1.0329344,1.0,0.3
1267,1267_cam-image_array_.jpg,1.0329344,1.0,0.3
1268,1268_cam-image_array_.jpg,1.1737223,0.017543918208072,0.3
1269,1269_cam-image_array_.jpg,1.1737223,0.017543918208072,0.3
1270,1270_cam-image_array_.jpg,1.1737223,0.017543918208072,0.3
1271,1271_cam-image_array_.jpg,1.2468543,0.0340557851289448,0.3
1272,1272_cam-image_array_.jpg,1.2468543,0.0340557851289448,0.3
1273,1273_cam-image_array_.jpg,0.979536,1.0,0.3
1274,1274_cam-image_array_.jpg,0.979536,1.0,0.3
1275,1275_cam-image_array_.jpg,0.979536,1.0,0.3
1276,1276_cam-image_array_.jpg,0.7539602,1.0,0.3
1277,1277_cam-image_array_.jpg,0.7539602,1.0,0.3
1278,1278_cam-image_array_.jpg,0.51258016,1.0,0.3
1279,1279_cam-image_array_.jpg,0.51258016,0.3973168573881450,0.3
1280,1280_cam-image_array_.jpg,0.27835563,0.3973168573881450,0.3
1281,1281_cam-image_array_.jpg,0.27835563,0.0423117185893811,0.3
1282,1282_cam-image_array_.jpg,0.48165566,0.0423117185893811,0.3
1283,1283_cam-image_array_.jpg,0.48165566,0.0,0.3
1284,1284_cam-image_array_.jpg,0.53007364,0.0,0.3
1285,1285_cam-image_array_.jpg,0.53007364,-0.1744065912146320,0.3
1286,1286_cam-image_array_.jpg,0.47757605,-1.0,0.3
1287,1287_cam-image_array_.jpg,0.47757605,-1.0,0.3
1288,1288_cam-image_array_.jpg,0.47757605,-1.0,0.3
1289,1289_cam-image_array_.jpg,0.095349744,-1.0,0.3
1290,1290_cam-image_array_.jpg,0.095349744,-1.0,0.3
1291,1291_cam-image_array_.jpg,0.095349744,-1.0,0.3
1292,1292_cam-image_array_.jpg,0.05736618,-1.0,0.3
1293,1293_cam-image_array_.jpg,0.05736618,-1.0,0.3
1294,1294_cam-image_array_.jpg,-0.52293575,-1.0,0.3
1295,1295_cam-image_array_.jpg,-0.52293575,-1.0,0.3
1296,1296_cam-image_array_.jpg,-0.88699925,-1.0,0.3
1297,1297_cam-image_array_.jpg,-0.88699925,-1.0,0.3
1298,1298_cam-image_array_.jpg,-1.0284432,-1.0,0.3
1299,1299_cam-image_array_.jpg,-1.0284432,-1.0,0.3
1300,1300_cam-image_array_.jpg,-1.0284432,-1.0,0.3
1301,1301_cam-image_array_.jpg,-1.0796965,-1.0,0.3
1302,1302_cam-image_array_.jpg,-1.0796965,-1.0,0.3
